X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
106,	-33,892	0,74994	3,0294
106,	-33,693	3,7424	2,1923
106,	-33,23	6,7055	2,6368
106,	-32,508	9,6161	2,7301
106,	-31,53	12,452	2,8275
106,	-30,307	15,189	3,361
106,	-28,846	17,809	3,4594
106,	-27,159	20,288	3,9697
106,	-25,259	22,609	4,0816
106,	-23,162	24,753	4,1683
106,	-20,884	26,703	3,5475
106,	-18,442	28,445	3,6588
106,	-15,856	29,963	4,3521
106,	-13,146	31,247	3,3473
106,	-10,333	32,287	2,1365
106,	-7,439	33,074	1,1606
106,	-4,4868	33,602	0,63479
106,	-1,4995	33,867	0,24285
106,	1,4995	33,867	0,34871
106,	4,4868	33,602	0,62481
106,	7,439	33,074	1,0071
106,	10,333	32,287	1,3908
106,	13,146	31,247	2,1352
106,	15,856	29,963	2,6873
106,	18,442	28,445	3,186
106,	20,884	26,703	4,46
106,	23,162	24,753	4,7058
106,	25,259	22,609	5,9773
106,	27,159	20,288	6,2883
106,	28,846	17,809	7,0334
106,	30,307	15,189	6,1389
106,	31,53	12,452	6,3953
106,	32,508	9,6161	9,2107
106,	33,23	6,7055	6,4153
106,	33,693	3,7424	7,2126
106,	33,892	0,74994	7,6669
106,	33,825	-2,2483	7,5807
106,	33,494	-5,229	8,9048
106,	32,901	-8,1688	7,9348
106,	32,05	-11,045	7,4163
106,	30,949	-13,834	7,175
106,	29,605	-16,515	7,8084
106,	28,03	-19,067	5,8225
106,	26,235	-21,47	5,7767
106,	24,235	-23,704	5,3126
106,	22,045	-25,753	4,4937
106,	19,682	-27,601	3,7591
106,	17,166	-29,232	3,0219
106,	14,515	-30,635	2,3052
106,	11,751	-31,798	1,6607
106,	8,8946	-32,712	1,1661
106,	5,9687	-33,37	0,74291
106,	2,9961	-33,767	0,49734
135,	4,1516e-015	-33,9	9,2766e-003
135,	4,9359	-33,539	8,735e-003
135,	9,7666	-32,463	4,2181e-003
135,	14,389	-30,695	5,5087e-002
135,	18,705	-28,273	7,3973e-002
135,	22,622	-25,248	4,5441e-002
135,	26,057	-21,685	4,8147e-003
135,	28,937	-17,66	-3,2963e-002
135,	31,2	-13,258	-3,7639e-002
135,	32,798	-8,5744	-7,2401e-002
135,	33,697	-3,7077	-6,0867e-002
135,	33,877	1,2381	-4,8531e-002
135,	33,336	6,1575	-8,1105e-002
135,	32,084	10,946	-7,7602e-002
135,	30,149	15,501	-3,7321e-003
135,	27,571	19,725	3,3682e-003
135,	24,405	23,529	-3,0129e-003
135,	20,719	26,832	2,7527e-002
135,	16,591	29,562	6,9671e-002
135,	12,11	31,663	3,0373e-002
135,	7,3709	33,089	1,4642e-002
135,	2,4745	33,81	1,445e-002
135,	-2,4745	33,81	2,4904e-002
135,	-7,3709	33,089	7,4655e-002
135,	-12,11	31,663	7,0306e-002
135,	-16,591	29,562	3,7671e-002
135,	-20,719	26,832	1,5803e-002
135,	-24,405	23,529	1,82e-002
135,	-27,571	19,725	6,2599e-002
135,	-30,149	15,501	0,11746
135,	-32,084	10,946	3,9317e-002
135,	-33,336	6,1575	0,20065
135,	-33,877	1,2381	0,11576
135,	-33,697	-3,7077	0,29468
135,	-32,798	-8,5744	4,5136e-002
135,	-31,2	-13,258	0,17888
135,	-28,937	-17,66	9,3919e-003
135,	-26,057	-21,685	8,0175e-002
135,	-22,622	-25,248	-5,2619e-002
135,	-18,705	-28,273	0,12147
135,	-14,389	-30,695	-1,3472e-002
135,	-9,7666	-32,463	-7,1617e-004
135,	-4,9359	-33,539	1,9913e-002
104,	4,3965e-015	-35,9	-0,12203
104,	2,9646	-35,777	-5,5894e-002
104,	5,9089	-35,41	-1,2839e-003
104,	8,8129	-34,801	0,11587
104,	11,657	-33,955	0,11427
104,	14,421	-32,876	0,27215
104,	17,087	-31,573	0,77644
104,	19,635	-30,054	0,75458
104,	22,05	-28,33	1,0842
104,	24,314	-26,412	1,7747
104,	26,412	-24,314	2,4823
104,	28,33	-22,05	5,1902
104,	30,054	-19,635	3,946
104,	31,573	-17,087	5,7976
104,	32,876	-14,421	4,8922
104,	33,955	-11,657	6,0262
104,	34,801	-8,8129	7,518
104,	35,41	-5,9089	4,464
104,	35,777	-2,9646	6,9007
104,	35,9	3,4084e-014	5,5699
104,	35,777	2,9646	3,8278
104,	35,41	5,9089	6,18
104,	34,801	8,8129	7,888
104,	33,955	11,657	6,4695
104,	32,876	14,421	4,4542
104,	31,573	17,087	4,5833
104,	30,054	19,635	3,7146
104,	28,33	22,05	4,129
104,	26,412	24,314	2,3509
104,	24,314	26,412	2,6343
104,	22,05	28,33	1,0071
104,	19,635	30,054	0,83703
104,	17,087	31,573	0,50529
104,	14,421	32,876	0,29217
104,	11,657	33,955	0,13128
104,	8,8129	34,801	4,2741e-002
104,	5,9089	35,41	-1,4093e-002
104,	2,9646	35,777	-7,5235e-002
104,	-4,597e-014	35,9	-0,10354
104,	-2,9646	35,777	-0,25301
104,	-5,9089	35,41	-0,14837
104,	-8,8129	34,801	-9,4235e-002
104,	-11,657	33,955	6,4507e-002
104,	-14,421	32,876	1,2251
104,	-17,087	31,573	2,9982
104,	-19,635	30,054	1,8818
104,	-22,05	28,33	2,7518
104,	-24,314	26,412	2,0496
104,	-26,412	24,314	2,1456
104,	-28,33	22,05	2,2738
104,	-30,054	19,635	2,2451
104,	-31,573	17,087	2,6527
104,	-32,876	14,421	2,4983
104,	-33,955	11,657	2,8634
104,	-34,801	8,8129	2,0494
104,	-35,41	5,9089	2,1604
104,	-35,777	2,9646	2,4792
104,	-35,9	-6,1573e-014	2,1742
104,	-35,777	-2,9646	2,0067
104,	-35,41	-5,9089	2,212
104,	-34,801	-8,8129	1,9537
104,	-33,955	-11,657	2,6089
104,	-32,876	-14,421	1,8606
104,	-31,573	-17,087	2,0209
104,	-30,054	-19,635	2,613
104,	-28,33	-22,05	2,0288
104,	-26,412	-24,314	2,9688
104,	-24,314	-26,412	2,6744
104,	-22,05	-28,33	2,1843
104,	-19,635	-30,054	2,0242
104,	-17,087	-31,573	2,5733
104,	-14,421	-32,876	1,6916
104,	-11,657	-33,955	-1,613e-002
104,	-8,8129	-34,801	-5,1693e-002
104,	-5,9089	-35,41	-0,19749
104,	-2,9646	-35,777	-0,25589
104,	41,983	30,245	0,24649
104,	41,983	-30,245	0,38667
104,	41,983	25,592	0,27556
104,	41,983	20,939	0,18838
104,	41,983	16,286	0,14115
104,	41,983	11,633	0,1162
104,	41,983	6,9797	0,22292
104,	41,983	2,3266	-0,57736
104,	41,983	-2,3266	-0,47061
104,	41,983	-6,9797	0,21119
104,	41,983	-11,633	0,20384
104,	41,983	-16,286	0,1711
104,	41,983	-20,939	0,29238
104,	41,983	-25,592	0,28399
104,	38,81	31,598	0,26083
104,	5,3602	36,509	-3,013e-002
104,	34,031	32,299	0,25458
104,	29,253	33,001	3,0693e-002
104,	24,474	33,702	-3,044e-002
104,	19,696	34,404	-6,852e-003
104,	14,917	35,105	-3,777e-002
104,	10,139	35,807	1,1851e-002
104,	-17,039	32,731	2,1444
104,	0,76119	36,892	-0,11959
104,	-3,8497	36,699	-0,30285
104,	-8,4004	35,931	-0,28593
104,	-12,82	34,602	-0,6706
104,	-43,404	83,379	-8,8084e-005
104,	-41,207	79,158	1,1657e-003
104,	-39,01	74,938	1,1219e-002
104,	-36,813	70,717	1,1166e-002
104,	-34,616	66,496	1,5241e-002
104,	-32,419	62,276	2,1452e-002
104,	-30,221	58,055	2,9889e-002
104,	-28,024	53,834	3,0742e-002
104,	-25,827	49,613	4,0086e-002
104,	-23,63	45,393	4,6564e-002
104,	-21,433	41,172	0,10775
104,	-19,236	36,951	-5,5374e-002
104,	-43,404	-83,379	-2,0248e-005
104,	-47,675	-81,013	-3,5382e-003
104,	-51,817	-78,428	-6,5262e-004
104,	-55,819	-75,632	-3,5116e-003
104,	-59,671	-72,632	-7,1357e-003
104,	-63,361	-69,436	-4,0828e-003
104,	-66,881	-66,052	-2,9292e-003
104,	-70,22	-62,491	-1,0842e-003
104,	-73,37	-58,761	-1,4359e-003
104,	-76,322	-54,872	-9,4558e-004
104,	-79,068	-50,835	8,7244e-004
104,	-81,601	-46,661	-4,1876e-004
104,	-83,914	-42,362	-1,172e-003
104,	-86,	-37,948	9,6529e-004
104,	-87,854	-33,431	-8,1094e-004
104,	-89,471	-28,825	-1,5535e-004
104,	-90,847	-24,14	6,6667e-004
104,	-91,978	-19,391	-3,149e-004
104,	-92,861	-14,589	1,7113e-004
104,	-93,493	-9,748	3,1021e-004
104,	-93,873	-4,8806	1,7533e-004
104,	-94,	-7,6328e-014	2,4369e-004
104,	-93,873	4,8806	-9,6641e-004
104,	-93,493	9,748	-6,9961e-005
104,	-92,861	14,589	-1,9491e-004
104,	-91,978	19,391	-1,6006e-004
104,	-90,847	24,14	1,6068e-004
104,	-89,471	28,825	-5,931e-005
104,	-87,854	33,431	1,9951e-005
104,	-86,	37,948	-3,7832e-004
104,	-83,914	42,362	3,0062e-005
104,	-81,601	46,661	-7,7769e-004
104,	-79,068	50,835	-7,2304e-004
104,	-76,322	54,872	-1,0367e-003
104,	-73,37	58,761	-2,3461e-003
104,	-70,22	62,491	-2,5013e-003
104,	-66,881	66,052	-1,7728e-003
104,	-63,361	69,436	-2,7861e-003
104,	-59,671	72,632	-2,9246e-003
104,	-55,819	75,632	-4,5523e-003
104,	-51,817	78,428	-5,4875e-003
104,	-47,675	81,013	-1,4395e-003
104,	-17,039	-32,731	2,0625
104,	-41,207	-79,158	1,7897e-003
104,	-39,01	-74,938	1,1503e-002
104,	-36,813	-70,717	1,3136e-002
104,	-34,616	-66,496	1,3303e-002
104,	-32,419	-62,276	1,7242e-002
104,	-30,221	-58,055	2,8861e-002
104,	-28,024	-53,834	1,0944e-002
104,	-25,827	-49,613	4,753e-002
104,	-23,63	-45,393	4,9509e-002
104,	-21,433	-41,172	0,15826
104,	-19,236	-36,951	-5,4066e-002
104,	5,3602	-36,509	-2,7214e-002
104,	-12,82	-34,602	-0,96255
104,	-8,4004	-35,931	-0,41266
104,	-3,8497	-36,699	-0,27467
104,	0,76119	-36,892	-0,1825
104,	38,81	-31,598	0,24854
104,	34,031	-32,299	0,21773
104,	29,253	-33,001	6,0115e-002
104,	24,474	-33,702	-3,3632e-002
104,	19,696	-34,404	-8,8352e-002
104,	14,917	-35,105	-7,8669e-002
104,	10,139	-35,807	-1,4053e-002
84,	47,5	-29,	-0,18786
84,	44,518	-28,846	-0,27345
84,	41,568	-28,387	-0,61288
84,	38,681	-27,626	-0,86312
84,	35,887	-26,573	-1,4912
84,	33,216	-25,238	-2,1492
84,	30,697	-23,636	-2,6181
84,	28,356	-21,783	-3,0559
84,	26,217	-19,699	-4,4635
84,	24,305	-17,406	-6,1034
84,	22,638	-14,929	-6,5342
84,	21,235	-12,294	-9,0206
84,	20,11	-9,5277	-6,954
84,	19,275	-6,6609	-11,774
84,	18,74	-3,7236	-8,2338
84,	18,51	-0,74669	-10,903
84,	18,586	2,2381	-10,127
84,	18,97	5,1991	-8,0316
84,	19,656	8,1051	-9,5383
84,	20,637	10,925	-7,4227
84,	21,902	13,629	-6,1332
84,	23,439	16,189	-6,618
84,	25,231	18,577	-6,6607
84,	27,26	20,768	-4,2976
84,	29,502	22,739	-2,2382
84,	31,936	24,469	-2,031
84,	34,534	25,94	-1,4694
84,	37,27	27,136	-0,82375
84,	40,115	28,044	-0,87446
84,	43,037	28,655	-0,71072
84,	46,007	28,962	-0,40343
84,	48,993	28,962	-0,13548
84,	51,963	28,655	-0,21091
84,	54,885	28,044	2,5373e-002
84,	57,73	27,136	-3,2179e-002
84,	60,466	25,94	3,067e-002
84,	63,064	24,469	5,5456e-002
84,	65,498	22,739	3,6544e-002
84,	67,74	20,768	3,1388e-002
84,	69,769	18,577	2,7367e-002
84,	71,561	16,189	3,4044e-003
84,	73,098	13,629	3,207e-003
84,	74,363	10,925	1,1363e-002
84,	75,344	8,1051	2,236e-002
84,	76,03	5,1991	1,3888e-002
84,	76,414	2,2381	1,1257e-002
84,	76,49	-0,74669	1,7087e-002
84,	76,26	-3,7236	2,9361e-002
84,	75,725	-6,6609	1,9201e-002
84,	74,89	-9,5277	6,658e-003
84,	73,765	-12,294	7,9894e-003
84,	72,362	-14,929	6,331e-002
84,	70,695	-17,406	7,9043e-003
84,	68,783	-19,699	2,2373e-002
84,	66,644	-21,783	3,7167e-002
84,	64,303	-23,636	4,213e-002
84,	61,784	-25,238	2,4324e-002
84,	59,113	-26,573	-1,5276e-002
84,	56,319	-27,626	-3,0849e-002
84,	53,432	-28,387	-1,1376e-002
84,	50,482	-28,846	-0,15073
84,	-43,404	-83,379	-8,0871e-004
84,	-17,039	-32,731	-0,47945
84,	-41,207	-79,158	-3,3698e-003
84,	-39,01	-74,938	-5,79e-003
84,	-36,813	-70,717	-1,3594e-002
84,	-34,616	-66,496	-8,7624e-003
84,	-32,419	-62,276	-1,641e-002
84,	-30,221	-58,055	-3,9634e-004
84,	-28,024	-53,834	-1,9756e-002
84,	-25,827	-49,613	-3,5518e-002
84,	-23,63	-45,393	4,1856e-002
84,	-21,433	-41,172	-1,5667e-002
84,	-19,236	-36,951	0,44348
84,	-43,404	83,379	-1,07e-003
84,	-47,675	-81,013	2,6083e-003
84,	-51,817	-78,428	6,2103e-003
84,	-55,819	-75,632	6,0163e-003
84,	-59,671	-72,632	1,6017e-003
84,	-63,361	-69,436	2,3734e-003
84,	-66,881	-66,052	2,4106e-003
84,	-70,22	-62,491	2,2892e-003
84,	-73,37	-58,761	1,191e-003
84,	-76,322	-54,872	1,344e-003
84,	-79,068	-50,835	1,0775e-003
84,	-81,601	-46,661	1,1023e-003
84,	-83,914	-42,362	8,3697e-004
84,	-86,	-37,948	2,6154e-004
84,	-87,854	-33,431	7,437e-004
84,	-89,471	-28,825	1,8351e-004
84,	-90,847	-24,14	7,7193e-004
84,	-91,978	-19,391	1,005e-004
84,	-92,861	-14,589	-1,6104e-004
84,	-93,493	-9,748	2,9734e-004
84,	-93,873	-4,8806	-3,3744e-004
84,	-94,	-7,6328e-014	7,7227e-004
84,	-93,873	4,8806	7,0136e-004
84,	-93,493	9,748	1,1038e-003
84,	-92,861	14,589	2,0677e-004
84,	-91,978	19,391	1,2918e-003
84,	-90,847	24,14	8,9533e-004
84,	-89,471	28,825	8,597e-004
84,	-87,854	33,431	3,7607e-004
84,	-86,	37,948	-9,0415e-005
84,	-83,914	42,362	5,4013e-005
84,	-81,601	46,661	9,6034e-004
84,	-79,068	50,835	1,5123e-003
84,	-76,322	54,872	2,8194e-003
84,	-73,37	58,761	1,5036e-003
84,	-70,22	62,491	3,6133e-003
84,	-66,881	66,052	3,4414e-003
84,	-63,361	69,436	6,1425e-003
84,	-59,671	72,632	1,9353e-003
84,	-55,819	75,632	1,6559e-003
84,	-51,817	78,428	1,357e-003
84,	-47,675	81,013	2,4194e-003
84,	-17,039	32,731	-0,36838
84,	-41,207	79,158	-2,4036e-003
84,	-39,01	74,938	-6,2978e-003
84,	-36,813	70,717	-1,2287e-002
84,	-34,616	66,496	-1,0183e-002
84,	-32,419	62,276	-1,3772e-002
84,	-30,221	58,055	-1,2719e-002
84,	-28,024	53,834	-2,1134e-002
84,	-25,827	49,613	-1,534e-002
84,	-23,63	45,393	-3,2237e-002
84,	-21,433	41,172	0,10507
84,	-19,236	36,951	0,10259
84,	5,3602	36,509	-5,1576e-002
84,	0,76119	36,892	-4,0435e-002
84,	-3,8497	36,699	-0,16263
84,	-8,4004	35,931	-0,22342
84,	-12,82	34,602	-0,34136
84,	51,858	29,682	5,5741e-002
84,	47,208	30,364	0,11608
84,	42,558	31,047	0,37228
84,	37,909	31,73	0,50299
84,	33,259	32,413	0,62333
84,	28,609	33,095	0,24561
84,	23,959	33,778	6,2331e-002
84,	19,31	34,461	-4,1332e-002
84,	14,66	35,143	-7,7185e-002
84,	10,01	35,826	-7,6414e-002
84,	51,858	-29,682	4,635e-002
84,	56,483	-28,623	0,11526
84,	60,884	-26,849	0,11588
84,	64,95	-24,403	9,7085e-002
84,	68,58	-21,346	6,6289e-002
84,	71,682	-17,755	-1,1915e-002
84,	74,179	-13,72	-8,72e-003
84,	76,008	-9,3421	-8,0792e-003
84,	77,125	-4,7302	-2,6071e-003
84,	77,5	-1,7347e-015	1,2506e-003
84,	77,125	4,7302	3,359e-003
84,	76,008	9,3421	-8,1507e-003
84,	74,179	13,72	-1,3056e-002
84,	71,682	17,755	2,3099e-003
84,	68,58	21,346	6,772e-002
84,	64,95	24,403	0,12835
84,	60,884	26,849	0,11539
84,	56,483	28,623	9,1453e-002
84,	5,3602	-36,509	-1,7927e-002
84,	47,208	-30,364	9,8352e-002
84,	42,558	-31,047	0,38567
84,	37,909	-31,73	0,55563
84,	33,259	-32,413	0,6541
84,	28,609	-33,095	0,29406
84,	23,959	-33,778	9,6807e-002
84,	19,31	-34,461	1,1891e-003
84,	14,66	-35,143	-8,78e-002
84,	10,01	-35,826	-5,7523e-002
84,	-12,82	-34,602	-1,0893
84,	-8,4004	-35,931	-0,19709
84,	-3,8497	-36,699	-0,23457
84,	0,76119	-36,892	-7,1028e-002
99,	-17,039	-32,731	-0,32988
94,	-17,039	-32,731	-0,70976
89,	-17,039	-32,731	-1,4941
89,	5,3602	-36,509	-0,67752
94,	5,3602	-36,509	-0,91863
99,	5,3602	-36,509	-0,66869
96,467	51,858	-29,682	0,76869
88,156	51,858	-29,682	0,55627
92,311	51,858	-29,682	0,92002
102,12	42,072	-31,119	1,2023
100,23	45,334	-30,64	1,2654
98,35	48,596	-30,161	1,0808
96,467	51,858	29,682	0,76986
88,156	51,858	29,682	0,58598
92,311	51,858	29,682	0,93736
87,	69,426	20,476	-5,9752e-002
88,637	66,388	23,308	-8,5553e-002
90,438	63,046	25,658	3,7376e-002
92,365	59,469	27,509	0,12763
94,385	55,72	28,852	0,4148
87,	69,426	-20,476	-6,4048e-002
87,	72,244	-16,963	-6,5622e-002
87,	74,504	-13,069	-4,2193e-002
87,	76,156	-8,8795	-2,1437e-002
87,	77,162	-4,4903	-6,9298e-003
87,	77,5	0,	-9,9744e-004
87,	77,162	4,4903	-5,4069e-003
87,	76,156	8,8795	-2,0713e-002
87,	74,504	13,069	-4,3709e-002
87,	72,244	16,963	-5,8067e-002
94,385	55,72	-28,852	0,4197
92,365	59,469	-27,509	0,13036
90,438	63,046	-25,658	1,6964e-002
88,637	66,388	-23,308	-8,0161e-002
89,	5,3602	36,509	-0,6881
94,	5,3602	36,509	-0,95831
99,	5,3602	36,509	-0,68543
98,35	48,596	30,161	1,0861
100,23	45,334	30,64	1,2409
102,12	42,072	31,119	1,218
89,	-17,039	32,731	-0,97299
94,	-17,039	32,731	-1,0476
99,	-17,039	32,731	-0,1967
89,	-43,404	83,379	-2,6132e-004
94,	-43,404	83,379	1,9501e-003
99,	-43,404	83,379	3,362e-003
89,	-43,404	-83,379	4,5593e-004
94,	-43,404	-83,379	2,1672e-003
99,	-43,404	-83,379	2,8882e-003
89,	68,5	-18,52	-0,28634
89,	68,5	18,52	-0,31493
89,	68,5	-13,89	-0,26132
89,	68,5	-9,2601	-0,24156
89,	68,5	-4,6301	-0,2413
89,	68,5	-1,7347e-015	-0,23414
89,	68,5	4,6301	-0,23197
89,	68,5	9,2601	-0,24606
89,	68,5	13,89	-0,26023
89,	71,191	14,924	-1,2641e-003
89,	73,273	10,943	2,5369e-002
89,	74,691	6,6805	2,5295e-002
89,	75,41	2,2461	2,9584e-002
89,	75,41	-2,2461	1,6721e-002
89,	74,691	-6,6805	3,0167e-002
89,	73,273	-10,943	1,0398e-002
89,	71,191	-14,924	-4,7174e-002
88,862	68,74	19,348	-0,21312
98,199	52,567	27,703	0,63153
96,157	56,104	26,948	0,16549
94,172	59,542	25,731	-0,11508
92,272	62,832	24,054	-0,2901
90,49	65,919	21,922	-0,33334
103,73	42,983	29,11	0,53948
101,89	46,178	28,641	1,2225
100,04	49,373	28,172	1,0121
103,73	42,983	-29,11	0,5627
103,73	42,983	-24,258	0,52601
103,73	42,983	-19,407	0,5592
103,73	42,983	-14,555	0,51579
103,73	42,983	-9,7034	0,52455
103,73	42,983	-4,8517	0,55664
103,73	42,983	-3,4694e-015	0,43461
103,73	42,983	4,8517	0,54413
103,73	42,983	9,7034	0,52232
103,73	42,983	14,555	0,62515
103,73	42,983	19,407	0,53401
103,73	42,983	24,258	0,54227
98,199	52,567	-27,703	0,54201
100,04	49,373	-28,172	1,0188
101,89	46,178	-28,641	1,1935
88,862	68,74	-19,348	-0,24193
90,49	65,919	-21,922	-0,33328
92,272	62,832	-24,054	-0,27346
94,172	59,542	-25,731	-0,16723
96,157	56,104	-26,948	0,19267
97,649	52,448	-29,054	0,59702
97,649	52,448	29,054	0,61087
122,3	15,862	1,5	2,5388
121,27	15,136	0,96898	1,3574
122,41	17,119	0,96898	2,6807
125,3	15,859	-1,837e-016	1,8221
124,55	14,56	-1,5	1,7685
123,8	13,261	0,	1,1231
124,55	14,56	1,5	1,5074
125,08	15,478	-1,0607	2,3112
124,02	13,641	-1,0607	0,94766
124,02	13,641	1,0607	1,2627
125,08	15,478	1,0607	2,458
122,3	15,862	-1,5	2,9778
122,41	17,119	-0,96898	2,6916
121,27	15,136	-0,96898	1,3633
31,	41,983	27,919	-0,15999
31,	41,983	23,266	-0,12838
31,	41,983	18,613	-0,21452
31,	41,983	13,959	-5,0889e-002
31,	41,983	9,3063	-0,1213
31,	41,983	4,6531	6,4433e-002
31,	41,983	-2,6021e-015	0,71711
31,	41,983	-4,6531	0,15815
31,	41,983	-9,3063	-0,15146
31,	41,983	-13,959	-0,10277
31,	41,983	-18,613	-9,7443e-002
31,	41,983	-23,266	-0,1124
31,	41,983	-27,919	-0,19783
31,	12,528	-35,456	3,2416e-002
31,	7,7495	-36,158	5,9539e-003
31,	-14,958	-33,732	-0,53105
31,	-10,631	-35,335	0,42758
31,	-6,1371	-36,386	0,35701
31,	-1,5473	-36,868	0,20197
31,	3,0667	-36,772	8,8515e-002
31,	-18,137	-34,841	0,51227
31,	-18,137	34,841	0,43334
31,	3,0667	36,772	6,527e-002
31,	-1,5473	36,868	0,1518
31,	-6,1371	36,386	0,33591
31,	-10,631	35,335	0,26474
31,	-14,958	33,732	-0,52464
31,	12,528	35,456	1,8347e-002
31,	7,7495	36,158	4,2001e-003
51,	49,533	-30,023	-6,1104e-002
51,	44,883	-30,706	-0,25717
51,	54,192	-29,244	-7,5222e-002
51,	58,719	-27,823	-8,7094e-002
51,	62,966	-25,706	-0,14746
51,	66,825	-22,946	-9,0365e-002
51,	70,202	-19,612	-1,6302e-002
51,	73,01	-15,787	1,0387e-002
51,	75,18	-11,567	1,0558e-002
51,	76,658	-7,0583	3,5623e-003
51,	77,406	-2,3725	-4,1646e-003
51,	77,406	2,3725	-2,2302e-004
51,	76,658	7,0583	-1,3388e-006
51,	75,18	11,567	1,2027e-002
51,	73,01	15,787	9,0247e-003
51,	70,202	19,612	-1,6325e-002
51,	66,825	22,946	-8,2109e-002
51,	62,966	25,706	-0,13222
51,	58,719	27,823	-0,11215
51,	54,192	29,244	-8,5117e-002
51,	49,533	30,023	-6,0272e-002
51,	44,883	30,706	-0,19971
33,5	5,3602	-36,509	0,38041
33,5	-17,039	-32,731	-1,1964
48,922	51,858	-29,682	-0,26711
48,922	51,858	29,682	-0,2661
33,5	5,3602	36,509	0,39599
33,5	-17,039	32,731	-1,3706
46,	68,5	-16,205	0,27759
46,	68,5	16,205	0,24353
46,	69,918	16,776	9,7423e-002
46,	69,918	-16,776	7,2849e-002
45,346	67,366	-20,69	0,32609
31,268	42,983	-26,684	-0,58639
31,268	42,983	-21,833	-0,51371
31,268	42,983	-16,981	-0,56499
31,268	42,983	-12,129	-0,57469
31,268	42,983	-7,2775	-0,69559
31,268	42,983	-2,4258	-0,66298
31,268	42,983	2,4258	-0,74197
31,268	42,983	7,2775	-0,50591
31,268	42,983	12,129	-0,55564
31,268	42,983	16,981	-0,50358
31,268	42,983	21,833	-0,52648
31,268	42,983	26,684	-0,53533
45,346	67,366	20,69	0,31431
104,	41,983	27,919	3,4168e-002
104,	41,983	23,266	0,19285
104,	41,983	18,613	0,21374
104,	41,983	13,959	0,27122
104,	41,983	9,3063	0,17391
104,	41,983	4,6531	1,4918e-002
104,	41,983	-2,6021e-015	-0,19503
104,	41,983	-4,6531	-7,9384e-002
104,	41,983	-9,3063	5,3735e-002
104,	41,983	-13,959	0,177
104,	41,983	-18,613	0,19744
104,	41,983	-23,266	0,12704
104,	41,983	-27,919	0,16297
104,	12,528	35,456	-7,1756e-003
104,	7,7495	36,158	-1,7565e-002
104,	3,0667	36,772	-7,2006e-002
104,	-1,5473	36,868	-0,17663
104,	-6,1371	36,386	-0,40833
104,	-10,631	35,335	-0,18794
104,	-14,958	33,732	0,29127
104,	-18,137	34,841	-0,31239
104,	-18,137	-34,841	-0,49544
104,	-14,958	-33,732	0,71703
104,	-10,631	-35,335	-0,33683
104,	-6,1371	-36,386	-0,43531
104,	-1,5473	-36,868	-0,2641
104,	3,0667	-36,772	-0,11063
104,	12,528	-35,456	2,6916e-002
104,	7,7495	-36,158	-3,7691e-002
84,	49,533	30,023	9,6611e-002
84,	44,883	30,706	0,20551
84,	54,192	-29,244	6,7528e-002
84,	58,719	-27,823	0,13165
84,	62,966	-25,706	0,13685
84,	66,825	-22,946	9,3313e-002
84,	70,202	-19,612	9,571e-003
84,	73,01	-15,787	-9,3502e-003
84,	75,18	-11,567	-8,3988e-003
84,	76,658	-7,0583	-3,2384e-003
84,	77,406	-2,3725	3,5359e-003
84,	77,406	2,3725	-6,6221e-004
84,	76,658	7,0583	-2,1123e-004
84,	75,18	11,567	-1,1639e-002
84,	73,01	15,787	-1,2407e-002
84,	70,202	19,612	2,1413e-002
84,	66,825	22,946	8,8181e-002
84,	62,966	25,706	0,12875
84,	58,719	27,823	0,12772
84,	54,192	29,244	4,2415e-002
84,	49,533	-30,023	7,3352e-002
84,	44,883	-30,706	0,22456
101,5	-17,039	-32,731	1,1085
101,5	5,3602	-36,509	-0,37919
86,078	51,858	-29,682	0,29063
86,078	51,858	29,682	0,27099
101,5	5,3602	36,509	-0,39817
101,5	-17,039	32,731	1,2572
89,	68,5	-16,205	-0,29194
89,	68,5	16,205	-0,26597
89,	69,918	16,776	-6,8713e-002
89,	69,918	-16,776	-7,6418e-002
89,655	67,366	20,69	-0,34369
103,73	42,983	-26,684	0,5144
103,73	42,983	-21,833	0,46805
103,73	42,983	-16,981	0,49878
103,73	42,983	-12,129	0,51873
103,73	42,983	-7,2775	0,47949
103,73	42,983	-2,4258	0,61577
103,73	42,983	2,4258	0,69409
103,73	42,983	7,2775	0,5373
103,73	42,983	12,129	0,53893
103,73	42,983	16,981	0,52238
103,73	42,983	21,833	0,52595
103,73	42,983	26,684	0,57517
89,655	67,366	-20,69	-0,34236
95,555	56,161	28,215	0,18342
93,521	59,765	26,889	-7,5928e-002
91,581	63,201	25,082	-0,19415
89,883	66,158	23,036	-0,25102
89,338	67,17	22,163	-0,24067
89,299	67,283	-22,035	-0,2477
90,659	64,832	-24,005	-0,23124
92,543	61,498	-26,05	-0,14558
94,535	57,969	-27,617	5,6131e-002
95,724	55,907	-28,265	0,23107
40,465	57,969	27,617	-6,6701e-002
39,276	55,907	28,265	-0,21195
42,457	61,498	26,05	0,11584
44,341	64,832	24,005	0,23381
45,701	67,283	22,035	0,23341
45,117	66,158	-23,036	0,24108
45,662	67,17	-22,163	0,24358
43,419	63,201	-25,082	0,19285
41,479	59,765	-26,889	8,662e-002
39,445	56,161	-28,215	-0,18721
88,417	71,946	16,352	-2,4871e-002
88,602	71,434	-16,724	-1,6787e-002
