X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
40,553	58,842	26,695	-2,6952e-002
41,548	60,574	25,936	-0,16784
39,6	57,415	23,674	-0,23298
41,173	60,14	22,674	-0,31753
43,116	57,753	24,378	-0,31339
43,308	60,672	24,103	-0,28055
41,582	57,997	25,897	-0,27649
43,919	59,353	25,545	-0,25747
43,636	64,405	23,044	-0,40515
42,509	62,247	25,068	-0,21322
43,45	63,886	24,074	-0,26192
42,123	61,785	21,835	-0,36291
44,257	62,317	23,265	-0,32593
44,933	66,652	21,319	-0,62996
44,351	65,454	22,975	-0,40028
45,031	66,649	22,005	-0,56198
44,253	65,474	18,513	-0,43832
43,014	63,328	20,77	-0,50127
45,148	63,861	22,199	-0,4643
46,621	65,553	21,292	-0,3005
38,406	54,319	-28,695	-0,26207
38,32	54,191	28,711	0,22329
53,	48,987	-26,959	0,1928
53,	46,013	-26,959	-0,61403
52,242	48,256	-27,139	1,0525
52,242	46,744	-27,139	1,4104
55,003	46,756	-26,99	-0,11481
52,346	48,133	-26,05	0,5339
53,086	46,314	-25,937	0,2855
53,849	49,095	-25,789	0,95586
53,	51,944	-26,632	0,33652
52,242	49,734	-27,057	1,3112
52,242	51,237	-26,891	0,55375
55,003	48,244	-26,99	0,14393
54,662	52,632	-26,508	0,81453
56,215	51,496	-26,703	-0,70163
56,606	49,357	-26,936	0,36364
52,083	51,624	-25,876	0,27626
52,346	49,618	-25,968	0,79265
53,849	50,58	-25,707	1,2146
53,	54,847	-25,981	-4,5684e-002
52,242	52,697	-26,647	0,43873
52,242	54,172	-26,316	-5,4566e-002
54,662	54,084	-26,185	0,69952
54,009	54,104	-24,275	1,4687
52,083	53,091	-25,631	0,16125
53,849	52,047	-25,463	1,0996
53,	57,66	-25,015	0,22887
52,242	55,597	-25,914	-0,32175
52,265	56,909	-25,457	-1,1901
54,662	55,517	-25,782	0,43233
55,365	57,414	-25,114	0,14608
51,137	56,151	-25,73	9,3159e-002
54,009	55,535	-23,871	1,2015
51,946	57,408	-23,508	-0,42033
52,083	54,522	-25,226	-0,10594
53,	60,351	-23,746	-0,30237
52,265	58,297	-24,9	-0,64836
52,263	59,643	-24,273	-0,60268
55,365	58,783	-24,53	0,68783
55,098	59,771	-21,687	-1,8966
54,009	56,913	-23,311	1,7432
51,946	58,786	-22,948	0,12142
53,	62,885	-22,188	-0,70478
52,263	60,962	-23,567	-1,6757
52,264	62,221	-22,801	-1,4317
54,427	63,042	-22,078	-1,2143
55,365	60,117	-23,871	-0,38516
56,301	62,103	-22,71	-0,93505
52,24	62,625	-20,832	-1,3791
55,098	61,079	-20,979	-2,9695
51,489	62,414	-22,175	-0,86543
51,946	60,094	-22,24	-0,95157
50,875	61,026	-23,261	-0,64353
53,	65,232	-20,361	-0,22794
52,264	63,454	-21,956	-0,76108
52,262	64,632	-21,051	-0,15831
54,427	64,234	-21,189	-0,5437
52,24	63,848	-19,985	-0,70856
51,489	63,636	-21,328	-0,19486
53,	67,365	-18,287	-0,37785
52,262	65,765	-20,075	-0,35205
52,242	66,966	-18,925	-0,31337
54,427	65,376	-20,235	-0,73744
55,565	66,619	-19,065	-0,48048
52,24	64,969	-19,008	-0,9023
52,033	66,719	-17,127	-0,45904
54,468	66,283	-17,517	-1,0497
53,	69,256	-15,99	-0,28793
52,242	67,968	-17,836	-0,26955
52,242	68,929	-16,669	-0,24944
54,786	69,573	-15,549	-0,33971
55,565	67,64	-17,983	-0,43665
52,033	67,726	-16,033	-0,41521
54,468	67,291	-16,423	-1,0059
53,	70,883	-13,5	-0,21474
52,242	69,806	-15,476	-0,20336
52,253	70,786	-13,95	-0,18779
54,786	70,396	-14,309	-0,29362
52,033	68,607	-14,834	-0,36913
54,468	68,171	-15,224	-0,95983
52,994	69,397	-13,089	-0,41853
51,986	70,019	-14,349	-0,19343
53,	72,226	-10,846	-0,15045
52,253	71,519	-12,646	-0,16069
52,261	72,097	-11,474	-0,16297
54,786	71,15	-13,026	-0,26651
55,602	72,398	-10,444	-0,18791
51,403	70,841	-11,778	-0,11292
52,994	70,141	-11,801	-0,39143
51,986	70,763	-13,061	-0,16633
53,	73,269	-8,0599	-8,5452e-002
52,261	72,692	-10,101	-0,12578
52,267	73,201	-8,717	-0,11733
55,602	72,936	-9,0566	-0,15073
51,403	71,438	-10,416	-7,5731e-002
51,767	71,887	-8,3057	-6,3629e-002
54,31	70,52	-9,0931	-0,44155
52,994	70,738	-10,439	-0,35424
53,	73,999	-5,1762	-4,1532e-002
52,267	73,642	-7,288	-8,952e-002
52,242	73,994	-5,9293	-6,4368e-002
54,68	73,892	-5,6962	-4,7896e-002
55,602	73,396	-7,6417	-0,12292
51,767	72,331	-6,8862	-3,5817e-002
54,31	70,964	-7,6736	-0,41374
51,757	72,678	-4,4496	4,3683e-004
54,115	71,932	-4,9056	-9,7503e-002
53,	74,408	-2,2296	-1,9229e-002
52,242	74,278	-4,4765	-4,826e-002
52,242	74,485	-2,9787	-2,9473e-002
54,68	74,166	-4,2336	-3,1788e-002
54,988	74,414	-2,1525	-2,1825e-002
51,757	72,963	-2,9898	1,6545e-002
54,115	72,217	-3,4458	-8,1395e-002
53,	74,49	0,74397	-1,555e-003
52,242	74,608	-1,5035	-2,3278e-002
52,242	74,649	7,9598e-003	7,1144e-004
54,988	74,492	-0,66661	-1,563e-002
53,647	72,803	1,1805	5,9488e-002
51,608	73,473	0,7961	-6,2746e-003
51,757	73,086	-1,5075	2,274e-002
51,092	74,556	-0,73706	5,834e-003
54,115	72,34	-1,9635	-7,52e-002
53,	74,244	3,7085	3,9927e-002
52,242	74,608	1,4876	1,219e-002
52,242	74,484	2,9945	3,3263e-002
55,278	74,308	3,2138	1,9394e-002
54,988	74,488	0,82132	-4,1514e-003
53,647	72,762	2,6673	7,0967e-002
51,608	73,432	2,2829	5,2043e-003
53,	73,674	6,6281	6,088e-002
52,242	74,28	4,4608	6,3266e-002
52,242	73,99	5,9448	8,0521e-002
55,278	74,09	4,6858	4,9397e-002
53,647	72,557	4,1406	0,10097
51,686	72,558	6,085	4,8373e-002
51,608	73,227	3,7562	3,5207e-002
51,095	74,076	5,1289	-1,2244e-002
53,	72,786	9,4672	7,6385e-002
52,242	73,627	7,3797	7,1471e-002
52,242	73,176	8,8229	8,8286e-002
55,278	73,792	6,1434	4,0348e-002
56,375	72,956	8,9989	0,14406
52,21	71,535	9,6542	0,12598
53,647	72,192	5,5825	9,192e-002
51,686	72,193	7,5268	3,9323e-002
54,37	71,294	8,3014	0,32916
53,	71,591	12,191	0,13257
52,242	72,657	10,209	0,11284
52,263	72,099	11,468	0,14253
54,387	71,705	11,963	0,16779
56,375	72,422	10,388	0,16862
52,21	71,013	11,047	0,15053
54,37	70,772	9,6943	0,35371
53,	70,103	14,768	0,18565
52,263	71,43	12,806	0,17416
52,261	70,693	14,097	0,1646
54,387	71,009	13,278	0,19942
52,21	70,342	12,374	0,18216
54,19	68,648	13,457	0,72241
51,843	69,474	14,217	0,1873
53,	68,342	17,165	0,23908
52,261	69,881	15,354	0,18606
52,263	69,013	16,547	0,20295
54,387	70,242	14,553	0,22088
55,127	68,496	16,975	0,28351
54,19	67,834	14,702	0,74387
51,843	68,66	15,462	0,20876
53,	66,327	19,353	0,30591
52,263	68,069	17,707	0,23491
52,242	66,955	18,937	0,24117
55,127	67,529	18,106	0,31547
52,153	65,906	17,989	0,48838
54,19	66,889	15,85	0,77584
51,843	67,715	16,61	0,24072
54,643	65,422	18,085	1,2557
53,	64,084	21,307	0,36188
52,242	65,894	19,969	0,27604
52,242	64,753	20,962	0,34369
55,003	64,665	20,842	0,32157
55,127	66,502	19,182	0,35034
52,153	64,84	19,026	0,52324
54,643	64,356	19,122	1,2906
53,	61,639	23,002	0,31286
52,242	63,585	21,871	0,3648
52,253	62,085	22,894	0,67995
55,003	63,49	21,756	0,34267
55,473	61,805	22,899	1,6757
52,153	63,667	19,94	0,54435
51,735	62,28	22,103	0,45655
53,333	61,348	21,536	1,8171
54,643	63,182	20,035	1,3117
53,	59,023	24,418	0,77913
52,253	60,801	23,662	0,60982
52,26	59,644	24,274	1,0536
55,473	60,522	23,652	1,6056
51,735	61,012	22,882	0,38642
53,333	60,081	22,315	1,7469
52,079	59,741	23,69	0,48007
53,	56,267	25,537	0,38458
52,26	58,288	24,906	1,59
52,266	56,917	25,453	1,6015
54,236	56,276	25,534	-5,1751e-002
55,473	59,2	24,334	2,142
53,413	56,164	23,701	0,89006
53,333	58,736	22,95	2,2833
51,805	57,451	24,049	1,1294
52,079	58,396	24,324	1,0165
52,072	56,176	24,959	0,98178
53,	53,404	26,347	0,25335
52,266	55,501	25,934	0,67056
52,242	54,157	26,32	0,40797
54,236	54,856	25,979	-0,9827
53,413	54,757	24,184	-4,0894e-002
52,072	54,769	25,442	5,083e-002
53,	50,47	26,836	0,23869
52,242	52,713	26,644	1,2077
52,242	51,221	26,893	0,19849
54,236	53,414	26,344	-0,18299
54,74	50,912	26,784	0,2349
51,157	52,015	26,666	0,22096
53,413	53,306	24,509	0,75882
53,394	50,247	25,637	-0,11437
51,419	50,37	25,871	1,4128e-002
52,092	51,237	24,081	0,37989
52,072	53,318	25,767	0,85055
53,	47,5	27,	-0,71891
52,242	49,75	27,056	-0,61589
52,242	48,24	27,139	-1,4347
54,74	49,432	26,931	-0,57948
53,394	48,768	25,801	-0,92876
51,419	48,892	26,034	-0,80025
51,842	47,658	26,541	-1,1283
53,	44,53	26,836	-0,15105
52,242	46,76	27,139	-1,5779
52,242	45,25	27,056	-2,3426
55,003	45,27	26,908	0,17387
54,74	47,945	26,996	-0,7227
52,08	44,675	26,267	-1,6785
53,394	47,281	25,801	-1,072
54,31	44,272	24,808	-0,4882
51,842	46,171	26,541	-1,2715
53,	41,596	26,347	0,15484
52,242	43,779	26,893	-1,6315
52,242	42,287	26,644	-1,9724
55,003	43,791	26,744	0,88495
55,187	41,091	26,228	1,1364
52,08	43,197	26,103	-0,9674
54,31	42,794	24,645	0,22289
53,	38,733	25,537	-2,7536e-003
52,242	40,843	26,32	-2,3776
52,242	39,388	25,909	-2,9885
55,187	39,656	25,836	0,7312
52,08	41,746	25,778	-1,3726
51,999	39,855	24,703	-1,3925
54,31	41,343	24,319	-0,18231
53,	35,977	24,418	1,1138
52,242	37,988	25,428	-2,7409
52,264	36,711	24,904	-2,5153
54,581	35,424	24,149	1,4214
55,187	38,245	25,364	0,97881
52,231	36,501	23,62	-1,3245
54,232	37,638	22,812	0,36223
51,999	38,448	24,22	-1,1449
54,31	39,936	23,836	6,5298e-002
53,	33,361	23,002	1,5169
52,264	35,355	24,272	-1,6463
52,262	34,044	23,571	-1,5888
54,581	34,112	23,447	2,2904
52,231	35,156	22,986	-0,45559
54,232	36,293	22,178	1,2312
53,	30,916	21,307	1,7908
52,262	32,766	22,794	-2,0547
52,263	31,55	21,959	-2,1096
54,581	32,84	22,674	1,8246
56,123	30,691	21,13	0,43772
52,231	33,889	22,207	-0,92141
52,274	32,229	20,916	1,802e-002
54,232	35,026	21,399	0,76536
53,	28,673	19,353	2,8473
52,263	30,364	21,047	-1,3699
52,242	29,106	19,969	-0,8135
56,123	29,553	20,172	1,1774
54,542	30,698	18,237	1,1371
52,274	31,055	20,002	0,75768
51,753	29,291	19,019	6,3488e-002
53,542	29,21	18,153	1,4259
53,	26,658	17,165	3,
52,242	28,045	18,937	-0,4966
52,242	27,021	17,824	0,3902
54,828	26,845	17,389	1,6945
56,123	28,469	19,152	1,4943
51,753	28,225	17,982	0,38039
53,542	28,144	17,116	1,7428
53,	24,897	14,768	2,4375
52,242	26,08	16,682	0,22598
52,253	25,015	15,208	0,67136
54,828	25,919	16,225	1,5303
51,62	25,751	15,52	0,81745
54,127	26,822	14,031	1,2939
51,753	27,28	16,834	0,21617
53,542	27,198	15,968	1,5786
53,	23,409	12,191	1,9305
52,253	24,212	13,946	0,27308
52,26	23,568	12,805	0,68613
54,673	23,857	13,038	1,1754
54,828	25,058	15,012	1,132
51,62	24,938	14,275	0,41917
54,127	26,008	12,786	0,8956
51,939	24,574	12,643	0,24961
53,	22,214	9,4672	1,7367
52,26	22,899	11,467	0,57735
52,265	22,314	10,11	0,41592
54,673	23,174	11,716	1,0666
55,772	22,244	9,5471	0,79299
54,999	23,861	8,295	0,94606
54,127	25,337	11,459	0,78682
52,124	23,37	9,7596	0,39751
51,939	23,902	11,316	0,14083
55,848	23,918	10,48	0,73482
53,	21,326	6,6281	1,5075
52,265	21,795	8,7074	0,33097
52,242	21,373	7,3797	0,84621
55,772	21,757	8,1413	0,70804
54,999	23,339	6,902	0,86111
52,124	22,849	8,3667	0,31257
52,268	22,09	6,5353	0,67244
53,	20,756	3,7085	0,74366
52,242	21,01	5,9448	0,70196
52,242	20,72	4,4608	0,44162
55,003	20,868	4,4441	0,7905
55,772	21,347	6,7108	0,56379
54,999	22,974	5,4602	0,71686
52,268	21,725	5,0934	0,52819
53,	20,51	0,74397	-2,0602e-002
52,242	20,516	2,9945	-0,178
52,242	20,392	1,4876	-4,5901e-002
55,003	20,664	2,9702	0,17088
54,932	20,507	0,6215	9,1841e-002
54,999	22,77	3,9869	9,7236e-002
53,634	22,054	0,60622	3,512e-002
51,951	21,677	2,0521	-1,3107e-002
52,268	21,52	3,6201	-9,1433e-002
51,726	20,564	1,8922	0,15272
53,	20,592	-2,2296	-0,85019
52,242	20,351	7,9598e-003	-0,19054
52,242	20,392	-1,5035	0,16332
54,932	20,514	-0,86642	-5,2801e-002
53,634	22,013	-0,88059	-0,10952
51,951	21,636	0,56525	-0,15775
51,156	20,7	-0,71143	-1,2869e-002
53,	21,001	-5,1762	-1,5574
52,242	20,515	-2,9787	-0,52163
52,242	20,722	-4,4765	-0,62921
55,178	20,893	-4,5905	-0,88935
54,932	20,603	-2,3517	-0,73775
53,634	22,136	-2,3629	-0,79447
52,218	22,015	-4,2204	-0,51639
53,	21,731	-8,0599	-1,5002
52,242	21,006	-5,9293	-0,65146
52,242	21,377	-7,3951	-0,59583
55,178	21,186	-6,0493	-0,91161
52,218	22,3	-5,6802	-0,53864
53,	22,774	-10,846	-1,6755
52,242	21,819	-8,8078	-0,51633
52,264	22,31	-10,102	-0,40643
55,178	21,56	-7,4896	-0,83212
56,374	22,587	-10,409	-0,74038
54,474	24,446	-9,7015	-0,61313
52,218	22,744	-7,0997	-0,45915
52,204	23,328	-9,5238	-0,26806
53,043	24,684	-7,3103	-0,45323
53,	24,117	-13,5	-2,194
52,264	22,905	-11,475	-0,66131
52,262	23,569	-12,804	-0,43983
54,388	23,991	-13,279	-1,5101
56,374	23,198	-11,765	-0,99525
54,474	25,043	-11,064	-0,86801
52,118	24,937	-12,869	-0,1924
52,204	23,925	-10,886	-0,52293
53,	25,744	-15,99	-1,8336
52,262	24,311	-14,103	-0,7034
52,264	25,111	-15,341	-0,78743
54,388	24,759	-14,554	-1,7736
52,118	25,68	-14,157	-0,45596
53,	27,635	-18,287	-1,5327
52,264	25,99	-16,551	-0,16349
52,242	27,032	-17,836	0,87956
54,388	25,595	-15,785	-1,1497
55,127	27,471	-18,106	-0,78733
51,971	28,558	-17,61	0,58402
52,118	26,561	-15,355	0,16798
53,665	28,222	-16,007	-0,11728
50,786	26,923	-16,605	-0,53805
53,	29,768	-20,361	-1,4359
52,242	28,034	-18,925	0,55655
52,242	29,118	-19,98	0,84032
55,127	28,498	-19,182	-1,1103
51,971	29,565	-18,704	0,26102
53,687	31,455	-19,241	-0,67785
53,665	29,23	-17,101	-0,44029
53,	32,115	-22,188	-1,1889
52,242	30,234	-20,952	1,2601
52,244	31,518	-21,945	2,1666
55,003	31,51	-21,756	-1,5052
55,127	29,584	-20,199	-0,69054
51,778	32,434	-21,871	1,2905
51,971	30,687	-19,681	0,68082
53,687	32,577	-20,217	-0,25804
51,058	31,044	-21,351	0,24093
53,	34,649	-23,746	-1,2633
52,244	32,751	-22,792	1,9938
52,253	34,195	-23,66	1,8223
55,003	32,732	-22,603	-1,6781
51,778	33,656	-22,718	1,1177
53,687	33,799	-21,065	-0,4309
52,987	35,27	-22,53	-0,45964
53,	37,34	-25,015	-0,89262
52,253	35,518	-24,357	1,9208
52,261	36,705	-24,902	1,6744
55,003	34,	-23,383	-1,5796
55,43	36,55	-24,68	-1,2781
52,987	36,578	-23,238	-0,36115
53,	40,153	-25,981	-0,35909
52,261	38,093	-25,459	1,9466
52,268	39,489	-25,93	2,0823
55,048	39,979	-25,931	-1,4145
55,43	37,926	-25,246	-1,0059
52,225	39,806	-24,594	0,84419
54,109	40,487	-23,871	3,5406e-002
52,987	37,956	-23,797	-8,8946e-002
53,	43,056	-26,632	-0,62994
52,268	40,93	-26,331	2,3437
52,242	42,303	-26,647	2,0146
55,048	41,419	-26,306	-1,1532
52,225	41,237	-24,998	1,1055
54,109	41,918	-24,275	0,29673
53,086	43,362	-25,61	0,26959
52,242	43,763	-26,891	1,4824
52,242	45,266	-27,057	0,86227
55,003	45,27	-26,908	-0,66289
55,048	42,877	-26,601	-1,6854
53,086	44,829	-25,855	-0,26258
82,	48,987	-26,959	0,43451
82,	46,013	-26,959	-0,1753
82,758	48,256	-27,139	1,3568
82,758	46,744	-27,139	2,3379
79,997	46,756	-26,99	-0,34252
80,376	48,06	-24,662	2,1453
83,919	47,5	-27,062	1,1123
82,04	46,46	-25,612	0,96285
83,188	48,885	-26,262	0,52957
80,638	49,616	-25,868	1,3945
82,	51,944	-26,632	-0,27709
82,758	49,734	-27,057	1,4643
82,758	51,237	-26,891	0,97998
79,997	48,244	-26,99	-0,23501
80,338	52,633	-26,508	0,99907
78,457	51,652	-26,679	-0,33783
77,979	49,336	-26,937	0,25825
83,188	50,371	-26,18	0,63708
80,638	51,101	-25,787	1,502
82,	54,847	-25,981	-0,71512
82,758	52,697	-26,647	0,16087
82,758	54,172	-26,316	-0,67379
80,338	54,085	-26,185	0,17996
83,259	53,419	-24,972	-0,40613
83,188	51,838	-25,935	-0,18203
80,638	52,568	-25,542	0,68294
82,	57,66	-25,015	3,9199e-002
82,758	55,597	-25,914	-0,29271
82,735	56,909	-25,457	-1,0593
80,338	55,518	-25,782	0,56104
79,496	57,628	-25,029	0,79274
80,637	56,345	-23,619	2,6677
83,259	54,85	-24,567	-2,5048e-002
82,941	57,718	-23,901	-0,82974
80,638	54,	-25,137	1,064
83,393	56,435	-25,424	-0,11433
82,	60,351	-23,746	0,79047
82,735	58,297	-24,9	-0,68611
82,737	59,643	-24,273	-0,94486
79,496	58,991	-24,433	1,166
80,637	57,723	-23,059	3,041
82,941	59,096	-23,342	-0,45651
82,	62,885	-22,188	-0,60466
82,737	60,962	-23,567	-0,56683
82,736	62,221	-22,801	-0,778
79,997	63,49	-21,756	-1,3899
79,496	60,32	-23,763	1,544
80,637	59,032	-22,352	3,419
82,941	60,404	-22,634	-7,8471e-002
81,383	61,701	-20,918	0,8607
82,805	62,746	-21,664	-0,47853
82,	65,232	-20,361	-1,8122
82,736	63,454	-21,956	-2,5512
82,738	64,632	-21,051	-1,8732
79,997	64,665	-20,842	-3,1631
81,383	62,924	-20,07	-0,91247
82,805	63,968	-20,816	-2,2517
82,	67,365	-18,287	-0,96895
82,738	65,765	-20,075	-1,3076
82,758	66,966	-18,925	-0,7664
79,997	65,787	-19,865	-2,5974
82,926	65,543	-18,601	-1,3448
81,383	64,045	-19,093	-0,34682
81,426	66,349	-17,819	-1,8437
82,805	65,09	-19,839	-1,686
82,	69,256	-15,99	-0,61269
82,758	67,968	-17,836	-0,48882
82,758	68,929	-16,669	-0,45126
79,997	66,853	-18,827	-2,3198
80,497	69,715	-15,346	-0,6246
78,485	68,868	-16,505	-0,81724
82,901	68,753	-14,876	-0,66288
82,926	66,551	-17,507	-1,0673
81,426	67,356	-16,724	-1,5661
83,921	67,533	-16,474	-0,62529
82,	70,883	-13,5	-0,47899
83,411	70,883	-14,629	-0,31411
82,758	69,806	-15,476	-0,37257
82,747	70,786	-13,95	-0,45171
80,497	70,526	-14,099	-0,54591
82,901	69,634	-13,678	-0,58419
80,868	67,593	-14,209	-1,7338
81,426	68,237	-15,526	-1,4874
81,61	69,168	-12,229	-0,84415
82,	72,226	-10,846	-0,36759
82,747	71,519	-12,646	-0,39671
82,739	72,097	-11,474	-0,36715
80,497	71,268	-12,809	-0,4909
79,329	72,278	-10,727	-0,44414
82,901	70,377	-12,39	-0,52919
81,61	69,912	-10,941	-0,78914
82,	73,269	-8,0599	-0,26154
82,739	72,692	-10,101	-0,31075
82,733	73,201	-8,717	-0,31952
79,329	72,831	-9,3461	-0,38774
82,93	71,8	-8,3825	-0,30833
82,901	70,975	-11,028	-0,47279
81,61	70,509	-9,579	-0,73274
80,978	72,279	-8,2299	-0,3959
82,	73,999	-5,1762	-0,18564
82,733	73,642	-7,288	-0,26988
82,758	73,994	-5,9293	-0,24773
80,32	73,897	-5,6765	-0,17149
79,329	73,307	-7,9365	-0,3381
82,93	72,244	-6,9629	-0,25869
82,394	73,194	-5,9442	-0,20271
80,978	72,723	-6,8104	-0,34626
82,	74,408	-2,2296	-9,8082e-002
82,758	74,278	-4,4765	-0,22147
82,758	74,485	-2,9787	-0,14356
80,32	74,169	-4,2137	-0,14523
82,852	72,897	-2,818	-0,12632
80,318	72,073	-2,9256	-0,19667
80,562	73,168	-1,7449	-6,7243e-002
82,394	73,479	-4,4844	-0,17645
83,425	74,355	-3,9207	-0,11494
82,	74,49	0,74397	2,7407e-003
82,758	74,608	-1,5035	-8,2265e-002
82,758	74,649	7,9598e-003	-1,2386e-002
80,32	74,361	-2,7382	-8,394e-002
79,733	74,447	1,6896	4,583e-002
78,73	74,452	-1,6127	-4,5078e-002
82,852	73,02	-1,3358	-6,5027e-002
83,064	73,358	0,57957	3,1766e-002
80,562	73,291	-0,26258	-5,9487e-003
82,	74,244	3,7085	0,11859
82,758	74,608	1,4876	2,7142e-002
82,758	74,484	2,9945	9,4025e-002
79,733	74,313	3,1715	8,5359e-002
83,064	73,317	2,0664	7,1295e-002
80,562	73,25	1,2242	3,358e-002
80,687	72,849	3,6602	0,23018
82,	73,674	6,6281	0,22259
82,758	74,28	4,4608	0,17035
82,758	73,99	5,9448	0,22
79,733	74,098	4,6437	0,16168
83,026	72,459	5,9071	0,24886
83,759	74,29	5,1773	0,1122
83,064	73,113	3,5396	0,14762
80,687	72,644	5,1335	0,30651
82,	72,786	9,4672	0,27934
82,758	73,627	7,3797	0,24767
82,758	73,176	8,8229	0,30405
79,733	73,801	6,1019	0,18935
79,465	72,993	8,8932	0,2825
83,026	72,094	7,349	0,27653
82,931	71,604	9,6101	0,34707
80,687	72,279	6,5754	0,33417
83,508	73,235	8,2826	0,18937
81,346	71,167	8,8648	0,617
82,	71,591	12,191	0,36152
82,758	72,657	10,209	0,33314
82,737	72,099	11,468	0,35971
80,597	71,686	12,002	0,39684
79,465	72,465	10,284	0,31159
82,931	71,082	11,003	0,37615
81,346	70,646	10,258	0,64609
82,	70,103	14,768	0,46285
82,737	71,43	12,806	0,41281
82,739	70,693	14,097	0,4015
80,597	70,988	13,316	0,44993
82,931	70,411	12,33	0,42925
82,029	69,115	13,871	0,81645
81,346	69,974	11,585	0,69919
82,	68,342	17,165	0,56173
82,739	69,881	15,354	0,44973
82,737	69,013	16,547	0,46407
80,597	70,219	14,59	0,49816
79,871	68,496	16,976	0,63747
78,973	69,464	15,703	0,56388
82,029	68,301	15,116	0,86467
82,	66,327	19,353	0,63054
82,737	68,069	17,707	0,51473
82,758	66,955	18,937	0,48658
79,871	67,529	18,106	0,68813
81,34	65,29	17,606	2,14
83,075	66,81	17,958	0,65033
82,029	67,355	16,265	0,91533
82,	64,084	21,307	1,0811
82,758	65,894	19,969	0,50474
82,758	64,753	20,962	0,74502
79,997	64,665	20,842	1,6708
79,871	66,501	19,182	0,70628
82,85	63,853	19,8	1,3485
83,716	65,038	20,473	0,49358
81,34	64,223	18,643	2,1581
83,075	65,744	18,995	0,66848
82,	61,639	23,002	1,7423
83,41	62,746	22,985	1,5211
82,758	63,585	21,871	1,1775
82,747	62,085	22,894	1,8603
79,997	63,49	21,756	2,1033
79,529	61,789	22,909	2,3752
82,85	62,679	20,713	1,7809
81,34	63,05	19,556	2,5905
81,437	61,187	21,702	1,5612
82,854	62,394	22,041	1,5669
82,	59,023	24,418	0,57782
82,747	60,801	23,662	2,089
82,74	59,644	24,274	2,4176
79,529	60,505	23,662	2,6039
82,979	59,234	23,129	1,7986
81,437	59,92	22,481	1,7899
82,854	61,127	22,82	1,7956
82,	56,267	25,537	-0,49121
82,74	58,288	24,906	1,0245
82,734	56,917	25,453	0,6338
80,579	56,061	25,607	-2,667
79,529	59,182	24,342	1,2107
82,979	57,889	23,764	0,4055
82,003	56,207	24,289	-0,92275
81,437	58,575	23,116	0,39678
82,	53,404	26,347	0,69276
82,734	55,501	25,934	0,95789
82,758	54,157	26,32	0,14662
80,579	54,638	26,039	-2,3429
82,003	54,8	24,772	-0,59866
82,	50,47	26,836	-0,24564
82,758	52,713	26,644	1,0065
82,758	51,221	26,893	0,70083
80,579	53,193	26,393	-1,483
78,656	51,337	26,726	0,60039
80,524	51,39	24,52	-0,51869
82,003	53,348	25,097	0,26122
83,312	51,687	25,587	0,70293
81,167	50,13	25,592	0,36184
82,	47,5	27,	-1,1146
82,758	49,75	27,056	-1,0975
82,758	48,24	27,139	-2,7858
79,997	46,756	26,99	-0,72294
78,656	49,859	26,897	-1,1979
84,114	48,819	27,203	-1,7052
83,312	50,208	25,751	-1,0954
82,776	48,255	25,543	-1,888
81,167	48,652	25,756	-1,4364
82,	44,53	26,836	1,0784
82,758	46,76	27,139	-1,8565
82,758	45,25	27,056	-2,5226
79,997	45,27	26,908	0,20635
83,063	44,677	25,814	-1,1863
83,718	46,149	26,228	-0,82709
80,846	44,819	24,815	-0,63852
82,776	46,768	25,543	-0,95868
81,167	47,164	25,756	-0,50715
82,	41,596	26,347	1,3375
82,758	43,779	26,893	-1,2589
82,758	42,287	26,644	-1,7061
79,997	43,791	26,744	1,4701
79,887	41,353	26,291	2,4839
83,063	43,198	25,65	7,736e-002
80,846	43,341	24,652	0,62519
82,823	42,015	25,974	-0,18652
82,	38,733	25,537	-1,3508e-002
82,758	40,843	26,32	-2,7107
82,758	39,388	25,909	-3,0358
79,887	39,914	25,913	1,4793
82,206	39,321	23,766	-1,125
80,846	41,889	24,326	-0,3794
82,823	40,564	25,649	-1,1911
82,	35,977	24,418	0,17412
82,758	37,988	25,428	-3,3822
82,736	36,711	24,904	-3,3153
80,419	35,424	24,149	-0,15621
79,887	38,498	25,455	1,1329
82,206	37,915	23,284	-1,4714
82,605	36,203	24,001	-1,5207
83,212	37,55	25,214	-2,7083
82,823	39,157	25,166	-1,5375
82,	33,361	23,002	0,99782
82,736	35,355	24,272	-2,7813
82,738	34,044	23,571	-1,8667
80,419	34,112	23,447	0,37781
82,206	36,569	22,649	-0,93737
82,605	34,858	23,366	-0,98673
81,467	34,115	22,42	-0,23369
82,	30,916	21,307	1,1423
82,738	32,766	22,794	-1,5771
82,737	31,55	21,959	-1,5583
80,419	32,84	22,674	0,66748
79,329	30,642	21,09	0,92731
82,921	32,807	21,337	-0,81736
82,605	33,59	22,587	-0,69705
81,467	32,847	21,641	5,5985e-002
82,	28,673	19,353	1,4108
82,737	30,364	21,047	-1,7034
82,758	29,106	19,969	-1,1321
79,329	29,506	20,13	0,78215
80,703	31,375	19,173	-0,65598
84,108	30,019	20,505	-8,857e-002
82,921	31,633	20,424	-0,96251
83,221	29,258	19,034	-0,24254
81,467	31,674	20,728	-8,9168e-002
82,	26,658	17,165	2,1445
82,758	28,045	18,937	-0,71852
82,758	27,021	17,824	8,1675e-002
79,329	28,424	19,108	1,1957
80,703	30,309	18,136	-0,2424
