X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
39,352	-52,127	16,835	1,4024e-002
33,004	-19,596	28,406	-0,60967
39,419	-84,192	25,839	7,8097e-004
40,965	-68,	10,911	9,9985e-003
32,813	-16,122	30,285	-0,94423
37,361	-81,374	33,612	1,4803e-003
40,134	-56,019	5,9951	2,4226e-002
39,756	-80,024	14,608	4,1887e-003
45,055	-9,2498	30,934	0,85924
41,932	-41,386	9,5526	0,14887
43,64	-85,276	20,017	-1,5371e-003
41,139	-66,87	0,82509	1,2865e-002
32,634	-10,655	32,315	-0,52054
36,521	-47,938	-4,2488	-1,7755e-002
39,196	-88,077	8,188	4,1528e-003
38,582	-77,327	-3,7552e-002	6,6804e-003
25,132	-14,483	25,406	-0,92688
46,316	-1,4581	33,005	0,61259
45,731	-88,934	12,781	-2,8348e-003
24,617	-20,797	20,085	-0,46608
39,489	-60,127	-7,5565	1,8391e-002
24,679	-26,286	13,751	-0,38832
32,787	-5,2957	33,543	-5,307e-002
37,12	-88,713	-0,29704	5,1176e-003
34,787	-38,087	-5,2332	-0,32145
41,79	-49,85	-14,641	2,2371e-002
43,417	-88,752	-6,0505	-8,5249e-004
38,852	-73,748	-14,133	6,209e-003
24,807	-29,278	6,4446	-0,19944
43,83	5,5373	29,273	0,79726
32,677	6,6801e-002	34,223	0,20911
39,498	-61,503	-17,745	9,6769e-003
43,4	-86,791	-14,076	-7,507e-004
14,805	-10,071	25,681	0,37045
23,081	-28,489	-2,0816	-6,3554e-002
23,976	-0,62771	29,38	-0,71219
32,692	7,6059	32,933	0,19165
9,4099	-18,461	9,5362	0,57388
25,074	8,3318	28,85	-1,2063
40,479	-76,777	-27,301	1,2997e-003
37,451	-85,686	-21,212	3,1986e-003
37,616	-53,094	-25,37	5,1709e-003
34,929	-89,256	-16,206	4,8921e-003
44,926	-85,67	-22,836	-4,0535e-003
41,787	-38,742	-20,675	4,8387e-002
23,73	-27,373	-10,326	-0,11751
26,395	15,467	25,314	-2,1534
39,068	-63,724	-28,442	1,0692e-003
25,738	-20,455	-20,517	-1,263
6,6912	-18,074	22,279	0,5104
26,52	23,779	13,998	-4,3122
9,4049	4,5588	19,051	-0,74363
34,997	-86,87	-27,619	2,2206e-003
23,915	27,207	-9,4643	-4,38
32,946	13,817	31,116	0,23933
40,408	-42,692	-31,577	-1,1135e-002
25,362	-5,2184	-28,825	-1,0363
25,111	-12,93	-25,947	-1,106
11,187	-16,933	-8,3307	0,45896
6,1694	-27,647	7,6898	0,20893
9,6327	-30,358	-0,70372	-5,1829e-002
25,649	27,234	8,1372	-5,1355
24,991	29,063	2,2915	-5,1969
8,2057	-3,9659	28,255	0,20975
43,981	-84,345	-31,279	-5,1846e-003
40,872	-57,679	-37,188	-6,0352e-003
42,867	-29,156	-28,102	0,1207
6,1281	-24,854	15,076	0,31662
24,902	18,887	-21,128	-3,0276
25,614	12,991	-26,426	-1,794
24,131	22,819	-17,11	-3,6558
34,365	18,471	29,456	0,61941
35,687	-83,228	-33,966	2,7888e-003
4,4238	-12,555	27,634	0,39056
43,46	-77,62	-38,211	-4,9892e-003
4,4179	-30,932	-0,5209	-0,11159
10,94	21,938	19,368	-1,4942
6,5779	12,512	25,992	-0,83154
46,317	28,005	25,34	0,36044
9,3748	5,8318	-18,479	-0,92112
11,663	-13,884	-25,927	0,47493
6,8155	-28,005	-8,9386	0,13732
3,5963	1,27	30,562	-0,10147
36,282	24,019	27,098	-0,14515
39,612	-69,809	-46,321	-3,0641e-003
6,9474	-22,786	-17,143	0,40405
11,525	28,212	4,4622	-1,2358
12,747	23,849	-14,723	-1,738
3,7977	8,8014	29,383	-0,39598
37,978	-58,023	-47,579	-5,3719e-003
40,186	-44,856	-46,83	-1,6804e-002
37,689	-31,192	-41,236	-5,4337e-002
46,191	-21,313	-31,319	0,10444
33,182	-22,097	-26,342	-0,28424
32,749	-11,187	-32,116	-0,48463
32,825	-6,2346	-33,865	-4,6345e-002
33,204	2,3495	-35,123	0,34322
4,6573	-15,933	-24,201	0,43692
35,659	-79,459	-41,933	4,5566e-004
43,772	-14,137	-28,042	0,66715
32,889	-17,971	-29,398	-0,60449
33,058	6,4346	-32,957	0,17005
32,333	-1,8215	-34,608	0,18965
32,807	13,872	-30,59	0,10626
3,9481	20,527	22,255	-0,59203
45,336	35,275	27,396	-1,1113
46,685	-77,5	-46,711	-9,6134e-003
36,043	-75,469	-50,279	-1,4342e-003
34,997	-22,165	-31,677	-0,18443
42,539	-4,8328	-31,035	0,48576
42,818	3,7481	-31,451	0,71142
6,2589	-8,867	-27,92	0,4248
6,3161	26,428	11,291	-0,72025
6,9106	18,14	-22,769	-1,0192
8,488	27,072	-8,5264	-0,97571
34,594	31,756	27,265	-1,2748
39,058	-69,896	-55,445	-5,8821e-003
34,537	-23,958	-37,478	4,8647e-002
5,6403	7,0085	-28,416	-0,46372
5,6245	0,14095	-29,677	-3,4298e-002
5,4132	29,231	0,77089	-0,36956
50,241	25,758	15,049	4,5957
34,511	17,753	-29,207	0,57805
40,517	-54,3	-60,074	-1,1689e-002
44,709	-33,545	-53,092	-2,045e-002
32,563	11,307	-33,315	0,26493
36,714	38,413	24,575	-2,3721
48,551	39,993	27,773	-6,9638e-002
45,901	-69,991	-57,831	-1,1141e-002
44,763	-65,139	-61,406	-1,4289e-002
34,956	23,739	-29,058	-4,1611e-003
46,23	11,642	-30,765	0,92435
4,0899	26,488	-14,064	-0,43744
3,5761	30,445	-5,5732	-0,11496
34,193	38,26	-2,0521	-6,3053
44,654	-41,455	-61,659	-1,0716e-002
37,351	-63,276	-62,443	-4,8033e-003
47,826	29,159	-24,	0,83044
35,889	30,501	-25,932	-1,4895
56,998	24,947	5,7441	3,8663
33,203	41,693	22,102	-1,2978
33,983	41,164	6,2876	-2,9817
46,478	26,098	-28,204	0,45918
33,473	42,003	27,607	-1,2094
48,518	44,302	27,597	-0,15708
45,892	-59,394	-67,959	-1,2639e-002
55,948	26,677	-9,9359	4,3341
38,928	48,437	1,689	-1,7201
52,474	52,177	-1,5138	-0,78723
38,046	-51,05	-73,194	-5,2984e-003
36,319	-56,494	-68,883	-4,3263e-003
33,765	41,879	-8,4457	-2,3103
38,066	45,67	24,604	-1,6096
45,536	33,753	-25,026	-1,1307
50,557	33,952	-22,435	3,3487
46,205	-51,576	-71,942	-1,2103e-002
46,482	-44,116	-74,962	-1,7381e-003
36,688	38,483	-25,671	-2,0669
56,085	31,628	16,113	1,9978
49,08	48,264	28,086	-0,10409
47,874	39,408	-28,331	-0,20793
33,299	41,678	-18,414	-1,42
61,592	36,698	-18,774	-0,4859
41,246	54,328	5,6384	-0,21991
40,356	52,496	26,269	-1,0512
37,102	-45,784	-78,594	-6,1914e-003
47,756	55,262	-1,6403	-0,42925
69,832	40,543	0,41492	-0,74941
49,315	52,086	26,7	-0,19686
57,391	48,927	-22,604	-0,30694
41,568	49,443	-19,744	-1,5302
49,114	44,588	-26,946	0,45265
37,497	45,807	-26,053	-1,4024
43,293	57,41	-4,0266	0,43897
42,522	57,585	0,67618	4,0623e-002
44,776	58,303	7,4215	0,41162
45,404	55,963	23,025	-0,12817
49,381	56,507	26,176	-0,82352
68,739	45,777	-22,708	-1,6998
71,039	25,505	-3,1432	-0,77592
72,77	42,143	3,0974	-0,20078
51,48	63,611	-18,663	1,1282
43,709	59,138	3,9656	0,75106
51,306	64,448	17,692	0,83339
49,273	56,036	-25,923	-0,241
49,189	50,415	-26,976	6,5926e-002
47,812	48,599	-25,839	-0,50661
66,28	57,36	-18,478	-0,95009
68,127	55,962	20,086	-0,43543
57,197	60,518	-18,956	1,5756
42,936	52,154	-26,157	-0,82548
45,787	61,803	22,476	-5,7694e-003
50,074	64,541	-6,6808	1,0929
45,954	62,305	-22,849	-7,7862e-002
46,257	62,22	4,1969	0,992
50,469	61,674	22,019	0,1506
76,475	29,766	-12,33	-2,4791
79,074	34,672	1,7855	-0,97371
45,111	61,149	-5,5948	0,60369
49,706	66,041	-20,139	-4,4112e-002
48,733	65,187	20,661	9,6915e-002
49,053	58,987	-25,525	-0,66847
49,209	60,503	24,421	-0,58773
75,792	27,625	10,099	-2,2583
51,067	67,111	-14,901	0,82048
46,259	63,352	0,55119	0,51076
48,43	68,146	18,062	0,18995
78,752	48,619	-22,323	1,0909
46,763	62,198	-2,459	1,1792
49,807	70,091	-11,364	0,58888
50,533	70,988	-7,1442	0,71175
48,649	69,358	-16,427	0,26197
62,739	66,051	-11,088	0,71
51,42	69,801	11,249	0,71849
79,565	25,902	-7,146	-5,359
72,068	63,413	16,946	1,695e-003
55,62	68,255	-8,719	0,99229
54,294	71,116	3,105	0,77202
50,372	71,116	6,9937	0,64706
79,17	42,149	-21,716	0,59731
79,274	56,424	-21,701	0,55128
75,105	67,616	-6,5083	-0,73488
83,846	22,827	-0,61361	-4,9232
79,405	32,983	17,985	-2,426
77,044	43,519	3,4091	4,5047e-003
50,216	72,455	2,3362	0,41592
48,904	71,063	14,675	0,17704
62,62	67,613	8,1634	0,54459
79,048	50,836	22,409	-0,41155
50,514	71,683	-2,2711	0,63526
49,242	74,289	-4,6149	2,234e-002
49,044	72,555	10,619	0,12883
49,19	74,152	5,0815	2,2708e-002
83,525	24,332	8,8684	-5,4427
75,922	67,156	10,888	-0,68242
49,061	73,791	-8,0852	6,4133e-002
84,847	34,023	-22,728	-2,3346
84,802	25,908	15,704	-3,9807
49,185	74,622	-0,73015	-2,7124e-003
86,137	20,743	-3,6222	-3,4385
49,3	71,909	-14,112	0,13707
87,172	60,596	-16,411	-0,42325
86,297	21,041	5,0437	-2,0808
83,699	62,474	19,239	-1,618
94,582	46,32	11,534	2,8913
80,748	43,215	1,3698	0,84955
86,607	41,994	-26,182	0,51903
83,86	70,815	-7,2978	-0,8471
85,837	47,5	-27,123	-0,137
85,537	53,672	-26,865	-0,19237
85,934	59,117	-24,751	0,3188
100,99	42,069	-18,359	1,9361
83,802	69,164	-12,588	-0,93231
83,703	71,55	-1,9276	-0,76104
84,053	70,919	6,6381	-0,78807
83,861	69,938	11,16	-0,75844
86,228	48,651	27,447	3,9279e-002
95,208	43,527	-24,078	2,3401
87,403	37,793	-28,387	0,55581
91,892	54,426	-24,493	0,75843
91,361	39,781	-1,6544	4,1579
95,746	32,563	-3,4685	3,9981
90,277	55,298	22,23	0,36577
85,748	54,665	26,16	0,16845
98,671	43,264	19,216	2,3018
85,988	40,306	26,084	-0,43186
85,156	62,87	-23,374	1,2582
87,173	66,21	-19,52	-0,23891
87,45	30,798	-25,438	-2,6555e-002
86,091	73,715	-7,1408	-8,1669e-002
85,636	75,22	-1,1359	5,8856e-002
86,097	71,943	-11,907	-0,28541
101,34	41,634	-8,143	2,7107
85,783	58,646	25,328	0,87444
85,431	64,844	20,585	-7,108e-002
93,632	49,051	24,505	1,4999
98,141	33,324	-26,729	2,0533
85,848	68,689	-16,885	-0,34549
85,517	74,582	5,1785	-1,2358e-002
99,405	25,266	-1,7689	1,1332
86,122	72,72	10,796	-0,14079
86,208	69,355	15,546	-0,44569
104,47	30,022	11,602	5,3455
101,98	33,811	7,0125	6,7228
86,482	44,302	27,597	2,0898e-002
97,41	49,182	-27,647	1,1595
100,68	41,592	-27,578	1,3718
98,808	28,937	-3,8477	1,4061
88,619	62,294	22,089	-8,5661e-002
97,088	34,999	1,1405	5,4865
98,756	41,766	24,921	2,1671
87,758	35,038	28,353	0,46955
89,656	25,163	-28,032	-0,54962
101,83	42,356	7,6006	2,0503
99,894	26,071	-28,38	0,57676
85,523	74,006	-10,011	-7,9078e-002
104,03	31,69	-5,236	4,0738
100,96	33,949	-1,3327	5,6339
104,34	29,205	-11,483	3,7462
101,89	34,163	2,9994	7,5193
100,63	28,509	23,477	2,4614
85,978	71,778	13,961	-0,1902
98,676	33,92	26,477	2,0883
104,6	27,776	3,7776	4,0367
86,23	69,268	17,732	-0,15932
89,981	24,973	29,006	-0,56476
98,837	24,497	27,325	0,29987
101,03	39,641	29,149	1,4253
101,44	21,52	-30,085	-5,31e-002
106,89	30,127	-3,7016	7,5245
104,11	31,767	0,3588	4,7114
112,01	27,503	6,6116	4,3153
106,96	23,913	18,975	4,7248
107,28	23,508	-18,605	4,6458
110,21	22,325	-3,5883	4,3263
108,56	27,635	-0,30738	5,3918
117,49	18,614	13,868	2,4435
88,034	14,998	31,168	-1,0096
101,17	17,696	-29,418	-0,21085
102,2	17,723	29,182	6,9063e-002
113,41	19,661	3,1983	3,7385
89,089	6,8793	-31,226	-0,79477
108,35	13,729	25,342	2,0607
119,53	20,664	16,293	2,3903
89,593	4,3964	31,814	-0,78442
102,28	10,97	-32,363	-0,1596
121,03	20,914	-11,896	2,8141
117,24	28,203	-3,9326	2,4263
115,04	16,316	-1,8544	3,065
117,73	28,673	3,0224	2,1925
122,19	20,533	9,9273	2,7264
102,34	11,149	32,106	-0,16103
115,62	20,321	-3,588	3,4958
110,41	-6,0235	-27,545	1,141
109,07	12,441	-26,43	1,8565
110,55	0,94241	28,317	0,91197
119,46	14,119	1,3064	2,0357
117,24	16,567	3,3846	3,5736
117,4	20,05	3,4803	2,8933
114,24	21,013	-20,99	2,6541
119,91	14,486	-1,081	2,1754
121,65	11,421	12,496	2,3018
118,98	20,208	21,882	1,8379
119,98	26,55	-11,367	2,0458
115,21	14,312	25,551	1,9979
102,26	4,9205	33,656	-0,22266
126,71	24,516	15,607	1,0605
91,774	-2,344	-30,306	-0,4812
101,5	6,4239	-32,671	-0,18697
118,45	18,673	-3,6256	2,3988
121,47	12,887	-2,8619	2,5702
120,78	12,247	-24,384	1,8744
102,29	6,5383e-002	34,21	-0,18177
117,19	-11,419	24,747	-0,16067
121,35	20,211	2,3707	3,1416
117,33	17,668	24,359	2,3092
123,1	21,076	19,804	1,6904
120,44	21,143	-20,234	2,2273
117,27	18,665	-22,711	2,1393
124,53	28,079	-5,8846	1,1812
102,21	0,18959	-33,632	3,4397e-002
102,25	-8,4705	-32,929	0,2091
120,78	11,144	-14,22	2,1135
117,06	-25,932	-11,938	-0,31623
102,42	8,4168	33,9	-0,26952
101,92	-18,566	28,418	0,54201
126,55	4,043	1,9853	0,97098
125,56	24,907	-15,676	1,2366
120,32	20,48	-1,5263	2,8923
102,19	-12,991	-32,089	0,82411
126,16	13,239	-0,3403	1,2882
118,86	13,206	28,003	1,7037
101,84	-4,4516	33,999	-0,17046
94,704	-5,4078	31,204	-0,48287
119,14	-24,995	13,363	-0,316
97,562	-11,813	29,945	8,3985e-002
101,5	-14,158	30,03	0,54522
129,28	28,121	6,9053	0,46541
123,04	19,906	23,918	1,5031
102,24	-16,426	-29,778	0,83749
120,92	-13,716	-25,889	-0,41134
123,86	14,586	-3,2333	1,5781
124,96	0,2149	-27,727	0,17658
125,03	1,5452	20,768	0,51143
123,69	14,366	3,248	1,879
115,16	-27,16	2,3778	-0,12983
102,05	-8,0491	32,21	0,41779
100,04	-21,958	30,903	0,18508
124,98	15,404	10,631	2,3129
124,65	19,449	-21,416	1,3136
124,51	19,156	-9,8977	1,611
100,98	-5,1549	-32,847	0,11906
91,538	-12,289	-29,416	-0,72429
123,58	13,659	-27,686	0,81076
124,64	14,613	6,1916	1,8496
90,805	-16,008	28,609	-0,62444
126,86	-15,09	16,739	-0,53379
126,51	11,314	19,265	0,95285
130,38	22,997	19,677	0,58025
130,72	28,463	12,8	0,28402
99,86	-22,55	-32,067	6,618e-002
123,48	12,4	-21,588	1,2868
126,45	16,685	-16,22	1,7053
126,24	-16,934	-14,33	-0,52528
102,49	-11,738	33,01	0,30894
91,083	-22,973	31,653	-0,15983
123,52	18,197	-0,21177	1,7536
131,77	31,473	2,2719	-1,2342e-002
90,715	-21,662	-30,014	-0,2592
128,66	8,1449	-27,293	0,52699
124,12	12,287	26,521	0,90118
128,53	3,4398	28,87	0,30781
126,25	-15,27	25,492	-0,50019
129,32	19,597	2,2821	1,2127
123,71	17,025	25,278	1,7779
130,73	30,235	-4,4048	0,13358
128,43	-10,533	-28,114	-0,46258
99,231	-35,408	-23,559	0,22886
123,22	-29,635	-4,7968	-8,0588e-002
126,37	-7,6628	28,725	-0,37104
102,17	-34,638	1,8743	-2,1314e-002
100,18	-30,735	21,266	0,55162
96,52	-25,958	36,382	1,0715e-003
127,6	17,024	23,351	1,2886
100,15	-24,619	-38,151	4,3866e-003
126,	-26,132	-12,387	-0,27981
128,65	15,471	-24,785	1,0251
126,8	-28,058	7,1077	-0,14565
128,4	-24,643	15,273	-0,32092
129,3	-18,743	-22,494	-0,41716
98,478	-39,348	-15,938	0,18531
92,201	-25,993	-37,84	4,1998e-003
131,58	-4,8992	30,535	-0,19118
131,35	8,7104	28,952	0,33704
98,242	-33,988	28,621	0,10478
99,489	-38,373	-6,2138	0,2566
100,11	-37,33	8,1041	0,43928
131,11	-17,233	25,207	-0,31457
96,535	-37,835	-32,951	2,1578e-002
131,25	-30,097	-5,651	5,9622e-002
131,05	-29,159	9,91	4,7872e-002
130,12	-29,361	1,4356	-5,7554e-002
97,886	-30,755	-45,619	8,5908e-002
98,347	-39,542	17,202	0,19273
90,667	-31,77	42,049	2,5651e-002
96,727	-42,241	40,191	1,098e-002
97,235	-46,113	-23,067	5,7191e-003
92,349	-48,209	-14,6	-2,6819e-002
96,58	-48,76	-0,35815	-2,8539e-002
95,23	-49,997	24,662	-5,7929e-003
96,503	-35,307	50,949	4,83e-002
95,539	-49,773	-34,178	3,6336e-003
95,182	-39,956	-45,491	3,0576e-002
93,602	-52,735	44,814	1,3468e-002
93,998	-53,296	12,632	-1,9914e-002
96,587	-59,91	-4,2283	-1,9667e-002
95,307	-57,685	-21,083	-7,5439e-003
94,824	-45,974	53,981	1,7277e-002
98,276	-36,996	-58,036	3,345e-002
94,715	-55,104	-47,406	1,0891e-002
95,176	-61,82	22,847	-5,0615e-003
95,28	-64,181	45,005	5,3326e-003
94,19	-63,997	-33,687	1,8377e-003
94,78	-62,98	7,636	-1,574e-002
90,233	-37,863	60,843	7,4242e-003
94,691	-48,324	-60,276	1,5048e-002
97,744	-70,115	-9,1812	-8,0717e-003
93,493	-69,565	-45,862	6,7528e-003
92,84	-75,425	0,24332	-7,9558e-003
94,225	-71,121	16,284	-6,7743e-003
94,691	-73,046	30,39	-1,1948e-003
95,445	-58,004	61,954	1,012e-002
91,936	-74,64	40,996	6,2356e-003
90,81	-66,41	58,621	1,5352e-002
93,969	-76,731	-28,612	-7,8651e-005
92,554	-64,634	-55,409	9,4949e-003
91,152	-56,83	69,844	1,3548e-002
91,046	-72,039	51,357	7,8078e-003
99,034	-68,051	57,856	-1,6352e-003
98,312	-53,084	72,362	3,2134e-003
97,823	-76,544	47,495	2,0406e-003
92,008	-51,74	-71,736	1,1329e-002
89,417	-42,716	-70,326	4,8948e-003
97,577	-79,012	-40,217	5,3875e-004
100,36	-67,064	-59,529	-1,7857e-003
95,456	-79,256	-13,95	-4,318e-003
91,348	-49,205	73,677	9,0341e-003
98,339	-56,94	-68,374	5,2364e-003
88,912	-62,192	-63,423	1,3981e-002
87,239	-69,347	-58,558	8,5556e-003
99,388	-75,403	-49,831	9,5032e-004
99,427	-81,15	38,513	-1,5592e-003
91,822	-81,816	33,875	3,3741e-003
88,513	-77,839	46,824	8,8422e-003
99,156	-44,675	75,288	8,872e-003
97,32	-47,921	-76,275	7,0227e-003
90,577	-83,682	-31,169	4,502e-003
89,609	-77,439	-46,124	7,7862e-003
95,297	-82,756	10,993	-4,5034e-003
89,25	-47,654	-76,321	5,8302e-003
89,895	-79,198	-39,426	6,7704e-003
98,686	-85,218	-29,937	-6,3146e-004
92,102	-85,805	-23,445	2,0016e-003
95,698	-87,58	-6,6667	-3,8058e-003
91,905	-84,234	24,968	2,9197e-003
99,631	-87,97	-21,098	-4,0634e-003
89,795	-89,057	-1,3019	2,6236e-003
91,099	-87,116	17,936	1,8202e-003
89,45	-88,795	6,4457	2,7357e-003
97,535	-88,858	3,3008	-5,1146e-003
98,904	-86,529	23,317	-3,8101e-003
99,965	-87,871	15,842	-5,0592e-003
33,069	-28,471	18,712	-1,6161e-002
33,591	-30,987	13,391	0,2969
32,829	-25,083	22,589	-0,19955
41,962	-14,835	16,725	-0,41493
42,938	-26,67	25,991	0,21752
41,983	-22,093	0,83444	-0,35965
30,905	-31,666	0,39091	-2,9454
33,	-34,102	3,9721	0,60426
43,255	4,4823	6,7497	0,91199
30,734	-29,527	-13,092	-3,4104
32,946	-32,148	-12,544	0,10296
33,13	-28,271	-18,613	6,3e-002
33,226	-33,659	-7,0575	0,10807
43,515	-8,4566	-3,7615	-0,44446
30,798	-23,109	-22,009	-4,1718
46,539	15,629	16,23	2,111
46,255	18,891	1,1419	4,7075
30,44	31,403	4,6331	-5,7471
48,802	20,791	6,4568	3,6325
30,819	29,571	12,177	-4,3894
43,722	1,8848	-6,7463	0,44357
44,893	11,025	-13,47	1,7003
43,962	-1,397	-19,216	-5,7681e-002
30,862	29,239	-12,912	-3,7887
48,978	22,92	-10,354	1,7025
49,1	20,813	-5,1403	4,5104
30,862	31,03	-6,6351	-4,2629
32,815	33,028	-10,138	-6,0336
33,01	30,987	14,968	-4,3509
49,114	22,837	11,85	3,0651
32,708	28,356	19,699	-3,1062
49,169	30,018	20,691	0,79215
33,23	33,51	9,0503	-5,7356
46,483	20,574	-16,032	2,9989
33,161	24,723	-23,088	-0,78973
35,818	38,895	14,918	-3,9132
51,462	35,663	22,225	4,0842
38,791	45,977	14,032	-2,1414
51,16	43,338	25,575	2,1126
50,943	30,458	-18,055	2,8252
38,827	47,74	-10,423	-1,8825
34,558	35,175	-14,506	-5,176
60,274	47,275	-2,6059	-0,27574
54,268	23,516	-1,0172	6,3787
60,316	25,462	-1,7023	1,7529
56,046	51,474	3,6737	-0,20092
58,791	49,079	22,34	0,89446
53,826	54,668	22,386	1,1166
62,143	39,27	20,975	-1,2057
61,54	28,987	12,258	0,99505
64,228	44,759	1,9906	-0,10138
69,494	31,327	14,547	-0,43272
43,474	54,789	-13,398	-0,56944
58,663	50,964	-4,1666	-0,98128
50,553	56,087	-3,9548	-0,2089
66,32	50,29	3,3971	-0,11163
67,125	47,095	22,115	-1,4858
60,174	57,809	19,606	1,369
71,249	46,473	4,4362	-1,1647
72,841	39,828	20,525	-1,0683
81,982	38,602	4,7769	0,31153
57,444	55,918	3,1241	0,91525
55,38	66,413	13,414	0,99882
83,494	43,358	-1,82	1,7031
90,464	52,059	-9,0721	1,632
75,301	44,369	-4,9947	-0,42949
85,397	62,698	9,1728	-1,252
71,941	50,843	0,65615	-1,0675
100,94	34,933	-12,962	6,3701
87,025	37,294	-4,3808	2,4489
84,196	30,557	-17,537	-2,5281
100,32	34,519	12,563	6,8446
92,782	31,502	4,305	3,1953
86,217	30,27	20,65	-0,12712
101,97	29,663	18,037	4,3357
99,654	26,65	4,0052	1,128
91,398	7,3112	7,1776	-1,5352
107,37	19,978	-0,37012	2,6896
91,187	11,361	-4,0191	-3,0642
88,064	17,255	5,842	-5,8396
88,237	20,428	-14,474	-4,0327
102,06	25,001	-22,764	1,2706
102,03	28,079	-18,683	2,0477
87,289	25,062	-21,084	-1,7397
104,13	21,701	23,437	2,8723
88,716	16,817	11,898	-3,8498
87,782	24,86	18,908	-1,8967
91,317	-2,9079	-4,9274	6,9034e-002
88,117	3,7829	-20,583	-0,32073
90,998	17,153	-25,796	-1,4456
90,303	-4,352	12,122	0,22846
104,2	-28,103	-15,874	3,347
107,11	-21,679	-20,986	2,4722
101,92	-26,648	-20,923	-2,196e-002
102,03	-22,964	-24,94	0,5135
104,01	-23,298	21,186	3,0042
102,38	-31,152	13,822	-0,49256
91,084	-17,656	8,6675	0,37686
104,33	-30,414	7,2125	3,8001
92,558	-34,599	15,808	-0,37192
102,15	-32,402	-8,5112	-0,36498
93,158	-31,346	-18,178	-0,40723
101,94	-31,094	-13,639	-0,21154
94,	-22,603	-1,1224	0,39562
92,676	-34,01	-2,6768	-0,7003
104,37	-31,943	-2,513	3,2994
101,9	-29,278	-17,5	-0,24245
101,31	-33,925	-3,958	-0,37974
103,48	-31,25	10,769	1,4607
106,72	-27,992	12,202	2,9134
103,61	-28,575	16,156	1,9656
103,87	-21,298	25,139	2,6884
106,76	-18,651	24,755	3,1339
104,04	-18,826	-26,61	2,969
114,	-22,44	-19,603	-0,33075
106,58	-18,153	-25,504	3,2283
108,64	-28,303	-10,944	0,76891
91,069	5,1679	20,147	-0,65378
86,669	21,386	14,456	-3,7022
89,501	19,211	23,679	-1,4912
104,58	17,981	26,139	1,9725
86,194	26,986	-16,505	-0,54539
100,71	32,256	-18,695	4,4744
102,57	29,76	-16,03	3,3591
102,49	21,918	-26,601	0,83482
91,791	11,326	-15,084	-1,9157
86,276	22,204	-9,1721	-2,5677
87,456	17,628	-7,8145	-5,4278
87,59	16,697	-0,6297	-6,0078
107,11	21,93	2,9291	3,6423
106,02	21,721	-3,8734	3,154
97,147	30,367	4,5264	2,3508
102,01	23,694	1,3529	1,7309
99,735	33,575	20,589	3,6391
88,073	26,485	23,911	-0,85297
83,842	33,498	20,487	-2,5155
89,276	31,371	1,4233	2,3883
102,41	32,105	10,562	3,5138
101,41	41,015	12,329	2,4161
80,8	35,083	-20,723	-2,878
90,356	32,581	-3,988	3,0287
80,579	38,335	-5,9869	0,17775
102,04	32,508	-9,6779	5,4889
100,09	37,646	-9,7103	6,1832
66,727	52,754	-0,58028	-0,76196
86,66	64,155	16,5	-0,97167
69,653	49,637	-4,482	-0,18749
90,584	54,353	3,8205e-003	0,56981
96,123	45,514	-11,275	3,0634
55,53	58,714	-3,7748e-002	0,1016
61,192	53,252	3,0152	0,47166
53,457	57,725	3,3178	0,61309
84,311	32,385	2,5238	0,18037
87,875	37,38	5,2829	2,7843
82,412	38,489	21,552	-1,2965
75,367	45,751	3,0653	0,67216
53,666	59,811	20,885	1,5692
54,415	56,267	-4,0123	-0,22102
40,831	54,062	-8,1809	-0,41124
68,103	26,433	8,1323	-0,24808
68,017	44,086	2,1907	0,40739
61,993	46,765	1,6212	-0,29138
50,611	57,243	23,084	1,0428
53,788	48,55	24,643	0,77873
51,097	53,756	2,8992	0,24362
64,175	25,371	-8,5517	0,30919
50,902	22,761	1,8745	5,2968
51,435	23,274	-4,7322	6,0028
35,79	33,914	-20,684	-3,3587
33,556	40,202	-12,947	-2,4187
32,9	30,86	-14,477	-3,8354
39,375	49,088	-4,0966	-1,627
51,235	26,464	-13,546	5,4662
54,373	34,237	-19,128	2,6395
35,197	42,666	11,142	-2,4551
38,963	48,781	8,3969	-1,5124
51,548	32,342	19,644	5,2053
55,464	37,936	20,609	1,5098
50,998	39,556	23,424	1,8996
34,201	42,481	19,006	-1,6606
34,259	34,121	13,426	-6,0956
33,636	43,38	15,011	-1,3873
31,943	21,537	-25,335	-1,1735
30,894	26,281	-19,644	-3,7064
46,886	25,872	-20,58	1,4389
34,846	33,443	19,91	-3,5004
32,699	24,701	22,641	-0,9963
34,175	35,052	-7,5171	-7,519
31,554	32,873	-2,3232	-5,0621
49,311	20,889	-0,67889	3,8129
47,107	18,092	-8,9705	4,87
30,828	27,496	15,297	-3,5252
46,706	21,622	16,676	2,9996
47,089	18,572	8,887	5,0546
30,453	-19,779	-24,827	-4,1721
30,483	-25,464	-18,798	-4,1154
44,029	-7,521	8,8224	-0,38976
32,784	-34,208	-2,0176	0,1906
32,264	-29,494	-15,775	-0,67885
33,602	-26,029	-22,154	-0,18267
32,742	-32,717	8,4236	0,33745
34,384	-38,415	6,0459	-0,5096
30,492	-31,174	5,03	-3,8478
30,66	-31,506	-4,1642	-3,6188
35,435	-30,864	23,217	-0,42538
30,282	-20,718	24,08	-4,0053
30,422	-23,868	19,805	-3,8828
33,811	-33,424	17,014	-0,66762
